Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Attend.,Arena,Year
"Sat, Jan 20, 2024",8:00p,Memphis Grizzlies,96.0,Chicago Bulls,125.0,21441.0,United Center,2024
"Sat, Jan 20, 2024",8:00p,Utah Jazz,126.0,Houston Rockets,127.0,16618.0,Toyota Center,2024
"Sat, Jan 20, 2024",8:00p,Oklahoma City Thunder,102.0,Minnesota Timberwolves,97.0,,Target Center,2024
"Sun, Jan 21, 2024",3:30p,Brooklyn Nets,114.0,Los Angeles Clippers,125.0,19370.0,Crypto.com Arena,2024
"Sun, Jan 21, 2024",6:00p,Miami Heat,87.0,Orlando Magic,105.0,18102.0,Amway Center,2024
"Sun, Jan 21, 2024",6:00p,Denver Nuggets,113.0,Washington Wizards,104.0,17107.0,Capital One Arena,2024
"Sun, Jan 21, 2024",7:00p,Boston Celtics,116.0,Houston Rockets,107.0,18055.0,Toyota Center,2024
"Sun, Jan 21, 2024",8:00p,Indiana Pacers,110.0,Phoenix Suns,117.0,17071.0,Footprint Center,2024
"Sun, Jan 21, 2024",10:00p,Portland Trail Blazers,110.0,Los Angeles Lakers,134.0,18997.0,Crypto.com Arena,2024
"Mon, Jan 22, 2024",7:00p,Milwaukee Bucks,122.0,Detroit Pistons,113.0,17201.0,Little Caesars Arena,2024
"Mon, Jan 22, 2024",7:00p,Cleveland Cavaliers,126.0,Orlando Magic,99.0,19301.0,Amway Center,2024
"Mon, Jan 22, 2024",7:00p,San Antonio Spurs,123.0,Philadelphia 76ers,133.0,20511.0,Wells Fargo Center,2024
"Mon, Jan 22, 2024",7:30p,Memphis Grizzlies,108.0,Toronto Raptors,100.0,18577.0,Scotiabank Arena,2024
"Mon, Jan 22, 2024",8:00p,Charlotte Hornets,128.0,Minnesota Timberwolves,125.0,18024.0,Target Center,2024
"Mon, Jan 22, 2024",8:30p,Boston Celtics,119.0,Dallas Mavericks,110.0,20277.0,American Airlines Center,2024
"Mon, Jan 22, 2024",9:00p,Chicago Bulls,113.0,Phoenix Suns,115.0,17071.0,Footprint Center,2024
"Mon, Jan 22, 2024",10:00p,Atlanta Hawks,107.0,Sacramento Kings,122.0,17832.0,Golden 1 Center,2024
"Tue, Jan 23, 2024",7:00p,Denver Nuggets,114.0,Indiana Pacers,109.0,16004.0,Gainbridge Fieldhouse,2024
"Tue, Jan 23, 2024",7:30p,New York Knicks,108.0,Brooklyn Nets,103.0,17732.0,Barclays Center,2024
"Tue, Jan 23, 2024",8:00p,Utah Jazz,124.0,New Orleans Pelicans,153.0,16032.0,Smoothie King Center,2024
"Tue, Jan 23, 2024",8:00p,Portland Trail Blazers,109.0,Oklahoma City Thunder,111.0,15874.0,Paycom Center,2024
"Tue, Jan 23, 2024",10:00p,Los Angeles Lakers,116.0,Los Angeles Clippers,127.0,19370.0,Crypto.com Arena,2024
"Wed, Jan 24, 2024",7:00p,Charlotte Hornets,106.0,Detroit Pistons,113.0,15020.0,Little Caesars Arena,2024
"Wed, Jan 24, 2024",7:00p,Minnesota Timberwolves,118.0,Washington Wizards,107.0,15446.0,Capital One Arena,2024
"Wed, Jan 24, 2024",7:30p,Memphis Grizzlies,105.0,Miami Heat,96.0,19600.0,Kaseya Center,2024
"Wed, Jan 24, 2024",8:00p,Portland Trail Blazers,137.0,Houston Rockets,131.0,18055.0,Toyota Center,2024
"Wed, Jan 24, 2024",8:00p,Cleveland Cavaliers,116.0,Milwaukee Bucks,126.0,17510.0,Fiserv Forum,2024
"Wed, Jan 24, 2024",8:30p,Phoenix Suns,132.0,Dallas Mavericks,109.0,20202.0,American Airlines Center,2024
"Wed, Jan 24, 2024",9:30p,Oklahoma City Thunder,140.0,San Antonio Spurs,114.0,18130.0,Frost Bank Center,2024
"Wed, Jan 24, 2024",10:00p,Atlanta Hawks,112.0,Golden State Warriors,134.0,18064.0,Chase Center,2024
"Thu, Jan 25, 2024",7:00p,Philadelphia 76ers,122.0,Indiana Pacers,134.0,15699.0,Gainbridge Fieldhouse,2024
"Thu, Jan 25, 2024",7:00p,Utah Jazz,123.0,Washington Wizards,108.0,14027.0,Capital One Arena,2024
"Thu, Jan 25, 2024",7:30p,Minnesota Timberwolves,96.0,Brooklyn Nets,94.0,17732.0,Barclays Center,2024
"Thu, Jan 25, 2024",7:30p,Boston Celtics,143.0,Miami Heat,110.0,20074.0,Kaseya Center,2024
"Thu, Jan 25, 2024",7:30p,Denver Nuggets,84.0,New York Knicks,122.0,19812.0,Madison Square Garden (IV),2024
"Thu, Jan 25, 2024",10:00p,Sacramento Kings,134.0,Golden State Warriors,133.0,18064.0,Chase Center,2024
"Thu, Jan 25, 2024",10:30p,Chicago Bulls,132.0,Los Angeles Lakers,141.0,18997.0,Crypto.com Arena,2024
"Fri, Jan 26, 2024",7:00p,Dallas Mavericks,148.0,Atlanta Hawks,143.0,16149.0,State Farm Arena,2024
"Fri, Jan 26, 2024",7:00p,Houston Rockets,138.0,Charlotte Hornets,104.0,16164.0,Spectrum Center,2024
"Fri, Jan 26, 2024",7:00p,Phoenix Suns,131.0,Indiana Pacers,133.0,17274.0,Gainbridge Fieldhouse,2024
"Fri, Jan 26, 2024",7:30p,Los Angeles Clippers,127.0,Toronto Raptors,107.0,19800.0,Scotiabank Arena,2024
"Fri, Jan 26, 2024",8:00p,Orlando Magic,106.0,Memphis Grizzlies,107.0,16823.0,FedEx Forum,2024
"Fri, Jan 26, 2024",8:00p,Cleveland Cavaliers,112.0,Milwaukee Bucks,100.0,17855.0,Fiserv Forum,2024
"Fri, Jan 26, 2024",8:00p,Oklahoma City Thunder,107.0,New Orleans Pelicans,83.0,18624.0,Smoothie King Center,2024
"Fri, Jan 26, 2024",9:30p,Portland Trail Blazers,100.0,San Antonio Spurs,116.0,17274.0,Frost Bank Center,2024
"Sat, Jan 27, 2024",12:00p,Washington Wizards,118.0,Detroit Pistons,104.0,16922.0,Little Caesars Arena,2024
"Sat, Jan 27, 2024",3:00p,Miami Heat,109.0,New York Knicks,125.0,19812.0,Madison Square Garden (IV),2024
"Sat, Jan 27, 2024",5:30p,Philadelphia 76ers,105.0,Denver Nuggets,111.0,19805.0,Ball Arena,2024
"Sat, Jan 27, 2024",6:00p,Houston Rockets,104.0,Brooklyn Nets,106.0,17732.0,Barclays Center,2024
"Sat, Jan 27, 2024",7:00p,Los Angeles Clippers,115.0,Boston Celtics,96.0,19156.0,TD Garden,2024
"Sat, Jan 27, 2024",7:00p,Utah Jazz,134.0,Charlotte Hornets,122.0,17633.0,Spectrum Center,2024
"Sat, Jan 27, 2024",8:00p,New Orleans Pelicans,117.0,Milwaukee Bucks,141.0,17940.0,Fiserv Forum,2024
"Sat, Jan 27, 2024",8:30p,Los Angeles Lakers,145.0,Golden State Warriors,144.0,18064.0,Chase Center,2024
"Sat, Jan 27, 2024",8:30p,Minnesota Timberwolves,112.0,San Antonio Spurs,113.0,17726.0,Frost Bank Center,2024
"Sat, Jan 27, 2024",9:00p,Sacramento Kings,120.0,Dallas Mavericks,115.0,20373.0,American Airlines Center,2024
"Sun, Jan 28, 2024",2:00p,Oklahoma City Thunder,104.0,Detroit Pistons,120.0,16861.0,Little Caesars Arena,2024
"Sun, Jan 28, 2024",3:30p,Memphis Grizzlies,110.0,Indiana Pacers,116.0,16519.0,Gainbridge Fieldhouse,2024
"Sun, Jan 28, 2024",6:00p,Toronto Raptors,125.0,Atlanta Hawks,126.0,15658.0,State Farm Arena,2024
"Sun, Jan 28, 2024",6:00p,Phoenix Suns,98.0,Orlando Magic,113.0,18823.0,Amway Center,2024
"Sun, Jan 28, 2024",9:00p,Chicago Bulls,104.0,Portland Trail Blazers,96.0,17899.0,Moda Center,2024
"Mon, Jan 29, 2024",7:00p,New York Knicks,113.0,Charlotte Hornets,92.0,15546.0,Spectrum Center,2024
"Mon, Jan 29, 2024",7:00p,Los Angeles Clippers,108.0,Cleveland Cavaliers,118.0,19432.0,Rocket Mortgage Fieldhouse,2024
"Mon, Jan 29, 2024",7:30p,New Orleans Pelicans,112.0,Boston Celtics,118.0,19156.0,TD Garden,2024
"Mon, Jan 29, 2024",7:30p,Utah Jazz,114.0,Brooklyn Nets,147.0,16054.0,Barclays Center,2024
"Mon, Jan 29, 2024",7:30p,Phoenix Suns,118.0,Miami Heat,105.0,19600.0,Kaseya Center,2024
"Mon, Jan 29, 2024",8:00p,Los Angeles Lakers,119.0,Houston Rockets,135.0,18055.0,Toyota Center,2024
"Mon, Jan 29, 2024",8:00p,Sacramento Kings,103.0,Memphis Grizzlies,94.0,15333.0,FedEx Forum,2024
"Mon, Jan 29, 2024",8:00p,Minnesota Timberwolves,107.0,Oklahoma City Thunder,101.0,16870.0,Paycom Center,2024
"Mon, Jan 29, 2024",8:00p,Washington Wizards,118.0,San Antonio Spurs,113.0,17020.0,Frost Bank Center,2024
"Mon, Jan 29, 2024",8:30p,Orlando Magic,129.0,Dallas Mavericks,131.0,20020.0,American Airlines Center,2024
"Mon, Jan 29, 2024",9:00p,Milwaukee Bucks,107.0,Denver Nuggets,113.0,19801.0,Ball Arena,2024
"Mon, Jan 29, 2024",10:00p,Philadelphia 76ers,104.0,Portland Trail Blazers,130.0,17128.0,Moda Center,2024
"Tue, Jan 30, 2024",7:30p,Los Angeles Lakers,122.0,Atlanta Hawks,138.0,17871.0,State Farm Arena,2024
"Tue, Jan 30, 2024",7:30p,Indiana Pacers,124.0,Boston Celtics,129.0,19156.0,TD Garden,2024
"Tue, Jan 30, 2024",7:30p,Utah Jazz,103.0,New York Knicks,118.0,19133.0,Madison Square Garden (IV),2024
"Tue, Jan 30, 2024",8:00p,Toronto Raptors,118.0,Chicago Bulls,107.0,21259.0,United Center,2024
"Tue, Jan 30, 2024",10:00p,Philadelphia 76ers,107.0,Golden State Warriors,119.0,18064.0,Chase Center,2024
"Wed, Jan 31, 2024",7:00p,Chicago Bulls,117.0,Charlotte Hornets,110.0,13712.0,Spectrum Center,2024
"Wed, Jan 31, 2024",7:00p,Detroit Pistons,121.0,Cleveland Cavaliers,128.0,19432.0,Rocket Mortgage Fieldhouse,2024
"Wed, Jan 31, 2024",7:00p,Los Angeles Clippers,125.0,Washington Wizards,109.0,17201.0,Capital One Arena,2024
"Wed, Jan 31, 2024",7:30p,Sacramento Kings,106.0,Miami Heat,115.0,19600.0,Kaseya Center,2024
"Wed, Jan 31, 2024",8:00p,New Orleans Pelicans,110.0,Houston Rockets,99.0,18055.0,Toyota Center,2024
"Wed, Jan 31, 2024",8:00p,Dallas Mavericks,87.0,Minnesota Timberwolves,121.0,18024.0,Target Center,2024
"Wed, Jan 31, 2024",8:00p,Denver Nuggets,100.0,Oklahoma City Thunder,105.0,16723.0,Paycom Center,2024
"Wed, Jan 31, 2024",8:00p,Orlando Magic,108.0,San Antonio Spurs,98.0,17081.0,Frost Bank Center,2024
"Wed, Jan 31, 2024",8:30p,Phoenix Suns,136.0,Brooklyn Nets,120.0,17732.0,Barclays Center,2024
"Wed, Jan 31, 2024",10:00p,Milwaukee Bucks,116.0,Portland Trail Blazers,119.0,19335.0,Moda Center,2024
"Thu, Feb 1, 2024",7:30p,Los Angeles Lakers,114.0,Boston Celtics,105.0,19156.0,TD Garden,2024
"Thu, Feb 1, 2024",7:30p,Indiana Pacers,105.0,New York Knicks,109.0,19812.0,Madison Square Garden (IV),2024
"Thu, Feb 1, 2024",8:00p,Cleveland Cavaliers,108.0,Memphis Grizzlies,101.0,15505.0,FedEx Forum,2024
"Thu, Feb 1, 2024",10:00p,Philadelphia 76ers,127.0,Utah Jazz,124.0,18206.0,Delta Center,2024
"Fri, Feb 2, 2024",7:00p,Los Angeles Clippers,136.0,Detroit Pistons,125.0,19122.0,Little Caesars Arena,2024
"Fri, Feb 2, 2024",7:00p,Miami Heat,110.0,Washington Wizards,102.0,18308.0,Capital One Arena,2024
"Fri, Feb 2, 2024",7:30p,Phoenix Suns,120.0,Atlanta Hawks,129.0,16536.0,State Farm Arena,2024
"Fri, Feb 2, 2024",7:30p,Sacramento Kings,133.0,Indiana Pacers,122.0,17274.0,Gainbridge Fieldhouse,2024
"Fri, Feb 2, 2024",8:00p,Toronto Raptors,106.0,Houston Rockets,135.0,18055.0,Toyota Center,2024
"Fri, Feb 2, 2024",8:00p,Golden State Warriors,121.0,Memphis Grizzlies,101.0,17794.0,FedEx Forum,2024
"Fri, Feb 2, 2024",8:00p,Orlando Magic,108.0,Minnesota Timberwolves,106.0,18024.0,Target Center,2024
"Fri, Feb 2, 2024",8:00p,Charlotte Hornets,106.0,Oklahoma City Thunder,126.0,17552.0,Paycom Center,2024
"Fri, Feb 2, 2024",8:00p,New Orleans Pelicans,114.0,San Antonio Spurs,113.0,17207.0,Frost Bank Center,2024
"Fri, Feb 2, 2024",9:00p,Portland Trail Blazers,108.0,Denver Nuggets,120.0,19622.0,Ball Arena,2024
"Sat, Feb 3, 2024",6:00p,Brooklyn Nets,136.0,Philadelphia 76ers,121.0,20673.0,Wells Fargo Center,2024
"Sat, Feb 3, 2024",7:30p,Golden State Warriors,134.0,Atlanta Hawks,141.0,17600.0,State Farm Arena,2024
"Sat, Feb 3, 2024",8:00p,Sacramento Kings,123.0,Chicago Bulls,115.0,21579.0,United Center,2024
"Sat, Feb 3, 2024",8:30p,Milwaukee Bucks,129.0,Dallas Mavericks,117.0,20377.0,American Airlines Center,2024
"Sat, Feb 3, 2024",8:30p,Los Angeles Lakers,113.0,New York Knicks,105.0,19812.0,Madison Square Garden (IV),2024
"Sat, Feb 3, 2024",8:30p,Cleveland Cavaliers,117.0,San Antonio Spurs,101.0,18354.0,Frost Bank Center,2024
"Sun, Feb 4, 2024",3:00p,Orlando Magic,111.0,Detroit Pistons,99.0,17982.0,Little Caesars Arena,2024
"Sun, Feb 4, 2024",3:30p,Phoenix Suns,140.0,Washington Wizards,112.0,16984.0,Capital One Arena,2024
"Sun, Feb 4, 2024",6:00p,Memphis Grizzlies,91.0,Boston Celtics,131.0,19156.0,TD Garden,2024
"Sun, Feb 4, 2024",6:00p,Indiana Pacers,115.0,Charlotte Hornets,99.0,15687.0,Spectrum Center,2024
"Sun, Feb 4, 2024",6:00p,Los Angeles Clippers,103.0,Miami Heat,95.0,19855.0,Kaseya Center,2024
"Sun, Feb 4, 2024",7:00p,Houston Rockets,90.0,Minnesota Timberwolves,111.0,18024.0,Target Center,2024
"Sun, Feb 4, 2024",7:00p,Toronto Raptors,127.0,Oklahoma City Thunder,135.0,17059.0,Paycom Center,2024
"Sun, Feb 4, 2024",8:00p,Milwaukee Bucks,108.0,Utah Jazz,123.0,18206.0,Delta Center,2024
"Sun, Feb 4, 2024",8:30p,Portland Trail Blazers,103.0,Denver Nuggets,112.0,19715.0,Ball Arena,2024
"Mon, Feb 5, 2024",7:00p,Los Angeles Lakers,124.0,Charlotte Hornets,118.0,19375.0,Spectrum Center,2024
"Mon, Feb 5, 2024",7:00p,Sacramento Kings,110.0,Cleveland Cavaliers,136.0,19432.0,Rocket Mortgage Fieldhouse,2024
"Mon, Feb 5, 2024",7:00p,Dallas Mavericks,118.0,Philadelphia 76ers,102.0,19764.0,Wells Fargo Center,2024
"Mon, Feb 5, 2024",7:30p,Los Angeles Clippers,149.0,Atlanta Hawks,144.0,17093.0,State Farm Arena,2024
"Mon, Feb 5, 2024",7:30p,Golden State Warriors,109.0,Brooklyn Nets,98.0,17919.0,Barclays Center,2024
"Mon, Feb 5, 2024",8:00p,Toronto Raptors,100.0,New Orleans Pelicans,138.0,17429.0,Smoothie King Center,2024
"Tue, Feb 6, 2024",7:00p,Houston Rockets,129.0,Indiana Pacers,132.0,15571.0,Gainbridge Fieldhouse,2024
"Tue, Feb 6, 2024",7:30p,Dallas Mavericks,119.0,Brooklyn Nets,107.0,17732.0,Barclays Center,2024
"Tue, Feb 6, 2024",7:30p,Orlando Magic,95.0,Miami Heat,121.0,19600.0,Kaseya Center,2024
"Tue, Feb 6, 2024",7:30p,Memphis Grizzlies,113.0,New York Knicks,123.0,19013.0,Madison Square Garden (IV),2024
"Tue, Feb 6, 2024",8:00p,Minnesota Timberwolves,123.0,Chicago Bulls,129.0,20949.0,United Center,2024
"Tue, Feb 6, 2024",9:00p,Oklahoma City Thunder,117.0,Utah Jazz,124.0,18206.0,Delta Center,2024
"Tue, Feb 6, 2024",10:00p,Milwaukee Bucks,106.0,Phoenix Suns,114.0,17071.0,Footprint Center,2024
"Wed, Feb 7, 2024",7:00p,Toronto Raptors,123.0,Charlotte Hornets,117.0,11720.0,Spectrum Center,2024
"Wed, Feb 7, 2024",7:00p,Cleveland Cavaliers,114.0,Washington Wizards,106.0,15860.0,Capital One Arena,2024
"Wed, Feb 7, 2024",7:30p,Atlanta Hawks,117.0,Boston Celtics,125.0,19156.0,TD Garden,2024
"Wed, Feb 7, 2024",7:30p,San Antonio Spurs,104.0,Miami Heat,116.0,19652.0,Kaseya Center,2024
"Wed, Feb 7, 2024",7:30p,Golden State Warriors,127.0,Philadelphia 76ers,104.0,19780.0,Wells Fargo Center,2024
"Wed, Feb 7, 2024",10:00p,New Orleans Pelicans,117.0,Los Angeles Clippers,106.0,19370.0,Crypto.com Arena,2024
"Wed, Feb 7, 2024",10:00p,Detroit Pistons,133.0,Sacramento Kings,120.0,17832.0,Golden 1 Center,2024
"Thu, Feb 8, 2024",7:00p,Golden State Warriors,131.0,Indiana Pacers,109.0,17274.0,Gainbridge Fieldhouse,2024
"Thu, Feb 8, 2024",7:00p,San Antonio Spurs,111.0,Orlando Magic,127.0,19074.0,Amway Center,2024
"Thu, Feb 8, 2024",7:30p,Cleveland Cavaliers,118.0,Brooklyn Nets,95.0,17304.0,Barclays Center,2024
"Thu, Feb 8, 2024",7:30p,Dallas Mavericks,122.0,New York Knicks,108.0,19812.0,Madison Square Garden (IV),2024
"Thu, Feb 8, 2024",8:00p,Chicago Bulls,118.0,Memphis Grizzlies,110.0,16285.0,FedEx Forum,2024
"Thu, Feb 8, 2024",8:00p,Minnesota Timberwolves,129.0,Milwaukee Bucks,105.0,17577.0,Fiserv Forum,2024
"Thu, Feb 8, 2024",9:00p,Utah Jazz,115.0,Phoenix Suns,129.0,17071.0,Footprint Center,2024
"Thu, Feb 8, 2024",10:00p,Denver Nuggets,114.0,Los Angeles Lakers,106.0,18997.0,Crypto.com Arena,2024
"Thu, Feb 8, 2024",10:00p,Detroit Pistons,128.0,Portland Trail Blazers,122.0,18125.0,Moda Center,2024
"Fri, Feb 9, 2024",7:00p,Atlanta Hawks,127.0,Philadelphia 76ers,121.0,19758.0,Wells Fargo Center,2024
"Fri, Feb 9, 2024",7:30p,Washington Wizards,129.0,Boston Celtics,133.0,19156.0,TD Garden,2024
"Fri, Feb 9, 2024",7:30p,Houston Rockets,104.0,Toronto Raptors,107.0,19800.0,Scotiabank Arena,2024
"Fri, Feb 9, 2024",8:00p,Charlotte Hornets,84.0,Milwaukee Bucks,120.0,17690.0,Fiserv Forum,2024
"Fri, Feb 9, 2024",10:00p,Denver Nuggets,106.0,Sacramento Kings,135.0,17832.0,Golden 1 Center,2024
"Fri, Feb 9, 2024",10:30p,New Orleans Pelicans,122.0,Los Angeles Lakers,139.0,18997.0,Crypto.com Arena,2024
"Sat, Feb 10, 2024",3:00p,Oklahoma City Thunder,111.0,Dallas Mavericks,146.0,20277.0,American Airlines Center,2024
"Sat, Feb 10, 2024",3:30p,Detroit Pistons,106.0,Los Angeles Clippers,112.0,19370.0,Crypto.com Arena,2024
"Sat, Feb 10, 2024",6:00p,San Antonio Spurs,103.0,Brooklyn Nets,123.0,18005.0,Barclays Center,2024
"Sat, Feb 10, 2024",7:00p,Memphis Grizzlies,106.0,Charlotte Hornets,115.0,17259.0,Spectrum Center,2024
"Sat, Feb 10, 2024",7:00p,Chicago Bulls,108.0,Orlando Magic,114.0,19459.0,Amway Center,2024
"Sat, Feb 10, 2024",7:00p,Philadelphia 76ers,119.0,Washington Wizards,113.0,20333.0,Capital One Arena,2024
"Sat, Feb 10, 2024",7:30p,Houston Rockets,113.0,Atlanta Hawks,122.0,17503.0,State Farm Arena,2024
"Sat, Feb 10, 2024",7:30p,Indiana Pacers,125.0,New York Knicks,111.0,19812.0,Madison Square Garden (IV),2024
"Sat, Feb 10, 2024",7:30p,Cleveland Cavaliers,119.0,Toronto Raptors,95.0,19800.0,Scotiabank Arena,2024
"Sat, Feb 10, 2024",8:30p,Phoenix Suns,112.0,Golden State Warriors,113.0,18064.0,Chase Center,2024
"Sat, Feb 10, 2024",10:00p,New Orleans Pelicans,93.0,Portland Trail Blazers,84.0,18226.0,Moda Center,2024
"Sun, Feb 11, 2024",2:00p,Boston Celtics,110.0,Miami Heat,106.0,20049.0,Kaseya Center,2024
"Sun, Feb 11, 2024",3:00p,Sacramento Kings,113.0,Oklahoma City Thunder,127.0,17092.0,Paycom Center,2024
"Mon, Feb 12, 2024",7:00p,Indiana Pacers,102.0,Charlotte Hornets,111.0,12112.0,Spectrum Center,2024
"Mon, Feb 12, 2024",7:00p,Philadelphia 76ers,123.0,Cleveland Cavaliers,121.0,19432.0,Rocket Mortgage Fieldhouse,2024
"Mon, Feb 12, 2024",7:30p,Chicago Bulls,136.0,Atlanta Hawks,126.0,16524.0,State Farm Arena,2024
"Mon, Feb 12, 2024",7:30p,San Antonio Spurs,122.0,Toronto Raptors,99.0,19800.0,Scotiabank Arena,2024
"Mon, Feb 12, 2024",8:00p,New York Knicks,103.0,Houston Rockets,105.0,16790.0,Toyota Center,2024
"Mon, Feb 12, 2024",8:00p,New Orleans Pelicans,96.0,Memphis Grizzlies,87.0,15823.0,FedEx Forum,2024
"Mon, Feb 12, 2024",8:00p,Denver Nuggets,95.0,Milwaukee Bucks,112.0,17444.0,Fiserv Forum,2024
"Mon, Feb 12, 2024",8:30p,Washington Wizards,104.0,Dallas Mavericks,112.0,19921.0,American Airlines Center,2024
"Mon, Feb 12, 2024",9:00p,Golden State Warriors,129.0,Utah Jazz,107.0,18206.0,Delta Center,2024
"Mon, Feb 12, 2024",10:30p,Minnesota Timberwolves,121.0,Los Angeles Clippers,100.0,19370.0,Crypto.com Arena,2024
"Tue, Feb 13, 2024",7:30p,Boston Celtics,118.0,Brooklyn Nets,110.0,18053.0,Barclays Center,2024
"Tue, Feb 13, 2024",7:30p,Oklahoma City Thunder,127.0,Orlando Magic,113.0,19301.0,Amway Center,2024
"Tue, Feb 13, 2024",8:00p,Miami Heat,123.0,Milwaukee Bucks,97.0,17520.0,Fiserv Forum,2024
"Tue, Feb 13, 2024",10:00p,Sacramento Kings,125.0,Phoenix Suns,130.0,17071.0,Footprint Center,2024
"Tue, Feb 13, 2024",10:00p,Minnesota Timberwolves,121.0,Portland Trail Blazers,109.0,17906.0,Moda Center,2024
"Tue, Feb 13, 2024",10:30p,Detroit Pistons,111.0,Los Angeles Lakers,125.0,18997.0,Crypto.com Arena,2024
"Wed, Feb 14, 2024",7:00p,Atlanta Hawks,99.0,Charlotte Hornets,122.0,14336.0,Spectrum Center,2024
"Wed, Feb 14, 2024",7:00p,New York Knicks,100.0,Orlando Magic,118.0,19259.0,Amway Center,2024
"Wed, Feb 14, 2024",7:00p,Miami Heat,109.0,Philadelphia 76ers,104.0,20015.0,Wells Fargo Center,2024
"Wed, Feb 14, 2024",7:30p,Brooklyn Nets,86.0,Boston Celtics,136.0,19156.0,TD Garden,2024
"Wed, Feb 14, 2024",7:30p,Chicago Bulls,105.0,Cleveland Cavaliers,108.0,19432.0,Rocket Mortgage Fieldhouse,2024
"Wed, Feb 14, 2024",7:30p,Indiana Pacers,127.0,Toronto Raptors,125.0,19800.0,Scotiabank Arena,2024
"Wed, Feb 14, 2024",8:00p,Houston Rockets,113.0,Memphis Grizzlies,121.0,15012.0,FedEx Forum,2024
"Wed, Feb 14, 2024",8:00p,Washington Wizards,126.0,New Orleans Pelicans,133.0,18316.0,Smoothie King Center,2024
"Wed, Feb 14, 2024",8:30p,San Antonio Spurs,93.0,Dallas Mavericks,116.0,20311.0,American Airlines Center,2024
"Wed, Feb 14, 2024",9:00p,Sacramento Kings,102.0,Denver Nuggets,98.0,19617.0,Ball Arena,2024
"Wed, Feb 14, 2024",9:00p,Detroit Pistons,100.0,Phoenix Suns,116.0,17071.0,Footprint Center,2024
"Wed, Feb 14, 2024",9:00p,Los Angeles Lakers,138.0,Utah Jazz,122.0,18206.0,Delta Center,2024
"Wed, Feb 14, 2024",10:00p,Los Angeles Clippers,130.0,Golden State Warriors,125.0,18064.0,Chase Center,2024
"Thu, Feb 15, 2024",8:30p,Milwaukee Bucks,110.0,Memphis Grizzlies,113.0,16544.0,FedEx Forum,2024
"Thu, Feb 15, 2024",9:00p,Golden State Warriors,140.0,Utah Jazz,137.0,18206.0,Delta Center,2024
"Thu, Feb 15, 2024",10:00p,Minnesota Timberwolves,128.0,Portland Trail Blazers,91.0,18606.0,Moda Center,2024
"Thu, Feb 22, 2024",7:00p,Orlando Magic,116.0,Cleveland Cavaliers,109.0,19432.0,Rocket Mortgage Fieldhouse,2024
"Thu, Feb 22, 2024",7:00p,Detroit Pistons,115.0,Indiana Pacers,129.0,16506.0,Gainbridge Fieldhouse,2024
"Thu, Feb 22, 2024",7:00p,New York Knicks,110.0,Philadelphia 76ers,96.0,21094.0,Wells Fargo Center,2024
"Thu, Feb 22, 2024",7:00p,Brooklyn Nets,93.0,Toronto Raptors,121.0,19800.0,Scotiabank Arena,2024
"Thu, Feb 22, 2024",7:30p,Phoenix Suns,113.0,Dallas Mavericks,123.0,20377.0,American Airlines Center,2024
"Thu, Feb 22, 2024",8:00p,Boston Celtics,129.0,Chicago Bulls,112.0,20313.0,United Center,2024
"Thu, Feb 22, 2024",8:00p,Houston Rockets,105.0,New Orleans Pelicans,127.0,17421.0,Smoothie King Center,2024
"Thu, Feb 22, 2024",8:00p,Los Angeles Clippers,107.0,Oklahoma City Thunder,129.0,18203.0,Paycom Center,2024
"Thu, Feb 22, 2024",9:00p,Washington Wizards,110.0,Denver Nuggets,130.0,19621.0,Ball Arena,2024
"Thu, Feb 22, 2024",9:00p,Charlotte Hornets,115.0,Utah Jazz,107.0,18206.0,Delta Center,2024
"Thu, Feb 22, 2024",10:00p,Los Angeles Lakers,110.0,Golden State Warriors,128.0,18064.0,Chase Center,2024
"Thu, Feb 22, 2024",10:00p,San Antonio Spurs,122.0,Sacramento Kings,127.0,18153.0,Golden 1 Center,2024
"Fri, Feb 23, 2024",7:30p,Toronto Raptors,123.0,Atlanta Hawks,121.0,17625.0,State Farm Arena,2024
"Fri, Feb 23, 2024",7:30p,Cleveland Cavaliers,97.0,Philadelphia 76ers,104.0,19938.0,Wells Fargo Center,2024
"Fri, Feb 23, 2024",8:00p,Phoenix Suns,110.0,Houston Rockets,114.0,18055.0,Toyota Center,2024
"Fri, Feb 23, 2024",8:00p,Los Angeles Clippers,101.0,Memphis Grizzlies,95.0,17255.0,FedEx Forum,2024
"Fri, Feb 23, 2024",8:00p,Miami Heat,106.0,New Orleans Pelicans,95.0,18658.0,Smoothie King Center,2024
"Fri, Feb 23, 2024",8:00p,Washington Wizards,106.0,Oklahoma City Thunder,147.0,18203.0,Paycom Center,2024
"Fri, Feb 23, 2024",10:00p,Charlotte Hornets,84.0,Golden State Warriors,97.0,18064.0,Chase Center,2024
"Fri, Feb 23, 2024",10:00p,Milwaukee Bucks,112.0,Minnesota Timberwolves,107.0,18024.0,Target Center,2024
"Fri, Feb 23, 2024",10:00p,Denver Nuggets,127.0,Portland Trail Blazers,112.0,18898.0,Moda Center,2024
"Fri, Feb 23, 2024",10:30p,San Antonio Spurs,118.0,Los Angeles Lakers,123.0,18997.0,Crypto.com Arena,2024
"Sat, Feb 24, 2024",8:00p,Orlando Magic,112.0,Detroit Pistons,109.0,19388.0,Little Caesars Arena,2024
