Date,Visitor,G,Home,G.1,Att.,LOG,Year
2023-01-04,New Jersey Devils,5.0,Detroit Red Wings,1.0,19515.0,2:27,2023
2023-01-04,Tampa Bay Lightning,1.0,Minnesota Wild,5.0,18427.0,2:32,2023
2023-01-05,Nashville Predators,5.0,Carolina Hurricanes,3.0,18344.0,2:35,2023
2023-01-05,Washington Capitals,6.0,Columbus Blue Jackets,2.0,17924.0,2:20,2023
2023-01-05,New York Islanders,2.0,Edmonton Oilers,4.0,17755.0,2:24,2023
2023-01-05,Boston Bruins,5.0,Los Angeles Kings,2.0,18230.0,2:21,2023
2023-01-05,New York Rangers,4.0,Montréal Canadiens,1.0,21105.0,2:22,2023
2023-01-05,St Louis Blues,5.0,New Jersey Devils,3.0,15561.0,2:14,2023
2023-01-05,Arizona Coyotes,2.0,Philadelphia Flyers,6.0,17572.0,2:18,2023
2023-01-05,Seattle Kraken,5.0,Toronto Maple Leafs,1.0,18624.0,2:21,2023
2023-01-05,Colorado Avalanche,2.0,Vancouver Canucks,4.0,18706.0,2:33,2023
2023-01-05,Pittsburgh Penguins,2.0,Vegas Golden Knights,5.0,18149.0,2:27,2023
2023-01-06,San Jose Sharks,4.0,Anaheim Ducks,5.0,16281.0,2:35,2023
2023-01-06,New York Islanders,1.0,Calgary Flames,4.0,18837.0,2:21,2023
2023-01-06,Arizona Coyotes,0.0,Chicago Blackhawks,2.0,19359.0,2:18,2023
2023-01-06,Florida Panthers,3.0,Detroit Red Wings,2.0,19515.0,2:27,2023
2023-01-06,Tampa Bay Lightning,2.0,Winnipeg Jets,4.0,15325.0,2:23,2023
2023-01-06,Nashville Predators,3.0,Washington Capitals,2.0,18573.0,2:27,2023
2023-01-07,Minnesota Wild,5.0,Buffalo Sabres,6.0,19070.0,2:34,2023
2023-01-07,Carolina Hurricanes,3.0,Columbus Blue Jackets,4.0,18663.0,2:42,2023
2023-01-07,Colorado Avalanche,3.0,Edmonton Oilers,2.0,18347.0,2:39,2023
2023-01-07,St Louis Blues,4.0,Montréal Canadiens,5.0,21105.0,2:22,2023
2023-01-07,New York Rangers,3.0,New Jersey Devils,4.0,16514.0,2:31,2023
2023-01-07,Seattle Kraken,8.0,Ottawa Senators,4.0,19347.0,2:32,2023
2023-01-07,Boston Bruins,4.0,San Jose Sharks,2.0,17562.0,2:27,2023
2023-01-07,Detroit Red Wings,1.0,Toronto Maple Leafs,4.0,19101.0,2:25,2023
2023-01-07,Los Angeles Kings,5.0,Vegas Golden Knights,1.0,18339.0,2:24,2023
2023-01-08,Boston Bruins,7.0,Anaheim Ducks,1.0,16127.0,2:27,2023
2023-01-08,Pittsburgh Penguins,4.0,Arizona Coyotes,1.0,4600.0,2:18,2023
2023-01-08,Calgary Flames,3.0,Chicago Blackhawks,4.0,18123.0,2:33,2023
2023-01-08,Florida Panthers,1.0,Dallas Stars,5.0,18532.0,2:29,2023
2023-01-08,St Louis Blues,3.0,Minnesota Wild,0.0,18745.0,2:19,2023
2023-01-08,Toronto Maple Leafs,6.0,Philadelphia Flyers,2.0,17862.0,2:25,2023
2023-01-08,Vancouver Canucks,4.0,Winnipeg Jets,7.0,14206.0,2:23,2023
2023-01-08,Columbus Blue Jackets,0.0,Washington Capitals,1.0,18573.0,2:20,2023
2023-01-09,Philadelphia Flyers,4.0,Buffalo Sabres,0.0,11271.0,2:21,2023
2023-01-09,Edmonton Oilers,3.0,Los Angeles Kings,6.0,16039.0,2:42,2023
2023-01-09,Seattle Kraken,4.0,Montréal Canadiens,0.0,21105.0,2:20,2023
2023-01-09,Nashville Predators,3.0,Ottawa Senators,0.0,13362.0,2:34,2023
2023-01-10,San Jose Sharks,4.0,Arizona Coyotes,2.0,4600.0,2:21,2023
2023-01-10,Seattle Kraken,4.0,Buffalo Sabres,3.0,13219.0,2:29,2023
2023-01-10,New Jersey Devils,5.0,Carolina Hurricanes,3.0,18092.0,2:33,2023
2023-01-10,Florida Panthers,5.0,Colorado Avalanche,4.0,18102.0,2:39,2023
2023-01-10,Winnipeg Jets,5.0,Detroit Red Wings,7.0,19075.0,2:34,2023
2023-01-10,Dallas Stars,2.0,New York Islanders,1.0,16412.0,2:34,2023
2023-01-10,Minnesota Wild,3.0,New York Rangers,4.0,18006.0,2:47,2023
2023-01-10,Vancouver Canucks,4.0,Pittsburgh Penguins,5.0,17986.0,2:26,2023
2023-01-10,Calgary Flames,3.0,St Louis Blues,4.0,18096.0,2:23,2023
2023-01-10,Columbus Blue Jackets,3.0,Tampa Bay Lightning,6.0,19092.0,2:21,2023
2023-01-11,Edmonton Oilers,6.0,Anaheim Ducks,2.0,16963.0,2:28,2023
2023-01-11,San Jose Sharks,3.0,Los Angeles Kings,4.0,16717.0,2:24,2023
2023-01-11,Washington Capitals,3.0,Philadelphia Flyers,5.0,17352.0,2:31,2023
2023-01-11,Nashville Predators,1.0,Toronto Maple Leafs,2.0,18638.0,2:24,2023
2023-01-12,Ottawa Senators,5.0,Arizona Coyotes,3.0,4600.0,2:30,2023
2023-01-12,Seattle Kraken,3.0,Boston Bruins,0.0,17850.0,2:17,2023
2023-01-12,Winnipeg Jets,4.0,Buffalo Sabres,2.0,15208.0,2:26,2023
2023-01-12,Carolina Hurricanes,6.0,Columbus Blue Jackets,2.0,15766.0,2:32,2023
2023-01-12,Colorado Avalanche,2.0,Chicago Blackhawks,3.0,16532.0,2:31,2023
2023-01-12,Toronto Maple Leafs,1.0,Detroit Red Wings,4.0,19515.0,2:23,2023
2023-01-12,Nashville Predators,3.0,Montréal Canadiens,4.0,21105.0,2:28,2023
2023-01-12,Minnesota Wild,3.0,New York Islanders,1.0,17255.0,2:29,2023
2023-01-12,Dallas Stars,1.0,New York Rangers,2.0,18006.0,2:24,2023
2023-01-12,Calgary Flames,4.0,St Louis Blues,1.0,18096.0,2:21,2023
2023-01-12,Vancouver Canucks,4.0,Tampa Bay Lightning,5.0,19092.0,2:39,2023
2023-01-12,Florida Panthers,2.0,Vegas Golden Knights,4.0,17735.0,2:42,2023
2023-01-13,New Jersey Devils,6.0,Anaheim Ducks,2.0,16167.0,2:26,2023
2023-01-13,Winnipeg Jets,4.0,Pittsburgh Penguins,1.0,18268.0,2:30,2023
2023-01-13,Edmonton Oilers,7.0,San Jose Sharks,1.0,15887.0,2:25,2023
2023-01-14,Toronto Maple Leafs,3.0,Boston Bruins,4.0,17850.0,2:33,2023
2023-01-14,Pittsburgh Penguins,1.0,Carolina Hurricanes,2.0,18769.0,2:24,2023
2023-01-14,Seattle Kraken,8.0,Chicago Blackhawks,5.0,20075.0,2:28,2023
2023-01-14,Ottawa Senators,0.0,Colorado Avalanche,7.0,18124.0,2:29,2023
2023-01-14,Calgary Flames,6.0,Dallas Stars,5.0,18532.0,2:34,2023
2023-01-14,Columbus Blue Jackets,4.0,Detroit Red Wings,3.0,19515.0,2:20,2023
2023-01-14,Vancouver Canucks,3.0,Florida Panthers,4.0,17584.0,2:27,2023
2023-01-14,New Jersey Devils,5.0,Los Angeles Kings,2.0,18230.0,2:38,2023
2023-01-14,Arizona Coyotes,1.0,Minnesota Wild,2.0,19299.0,2:26,2023
2023-01-14,Buffalo Sabres,5.0,Nashville Predators,3.0,17761.0,2:31,2023
2023-01-14,Montréal Canadiens,1.0,New York Islanders,2.0,17255.0,2:24,2023
2023-01-14,Tampa Bay Lightning,4.0,St Louis Blues,2.0,18096.0,2:23,2023
2023-01-14,Edmonton Oilers,4.0,Vegas Golden Knights,3.0,18143.0,2:27,2023
2023-01-14,Philadelphia Flyers,3.0,Washington Capitals,1.0,18573.0,2:25,2023
2023-01-15,Vancouver Canucks,4.0,Carolina Hurricanes,3.0,18680.0,2:39,2023
2023-01-15,Montréal Canadiens,2.0,New York Rangers,1.0,18006.0,2:22,2023
2023-01-15,Arizona Coyotes,1.0,Winnipeg Jets,2.0,13949.0,2:18,2023
2023-01-16,Philadelphia Flyers,0.0,Boston Bruins,6.0,17850.0,2:34,2023
2023-01-16,Florida Panthers,4.0,Buffalo Sabres,1.0,15251.0,2:24,2023
2023-01-16,New York Rangers,3.0,Columbus Blue Jackets,1.0,17024.0,2:25,2023
2023-01-16,Detroit Red Wings,3.0,Colorado Avalanche,6.0,18117.0,2:26,2023
2023-01-16,Calgary Flames,1.0,Nashville Predators,2.0,17159.0,2:29,2023
2023-01-16,Washington Capitals,4.0,New York Islanders,3.0,16344.0,2:32,2023
2023-01-16,Anaheim Ducks,3.0,Pittsburgh Penguins,4.0,17784.0,2:27,2023
2023-01-16,Tampa Bay Lightning,4.0,Seattle Kraken,1.0,17151.0,2:18,2023
2023-01-16,New Jersey Devils,4.0,San Jose Sharks,3.0,13293.0,2:38,2023
2023-01-16,Ottawa Senators,1.0,St Louis Blues,2.0,18096.0,2:25,2023
2023-01-16,Dallas Stars,4.0,Vegas Golden Knights,0.0,17895.0,2:25,2023
2023-01-17,Detroit Red Wings,3.0,Arizona Coyotes,4.0,4600.0,2:36,2023
2023-01-17,Buffalo Sabres,3.0,Chicago Blackhawks,4.0,16363.0,2:24,2023
2023-01-17,Seattle Kraken,2.0,Edmonton Oilers,5.0,18183.0,2:26,2023
2023-01-17,Winnipeg Jets,1.0,Montréal Canadiens,4.0,21105.0,2:24,2023
2023-01-17,Columbus Blue Jackets,1.0,Nashville Predators,2.0,17159.0,2:19,2023
2023-01-17,Anaheim Ducks,2.0,Philadelphia Flyers,5.0,16312.0,2:25,2023
2023-01-17,Florida Panthers,4.0,Toronto Maple Leafs,5.0,18573.0,2:39,2023
2023-01-17,Minnesota Wild,4.0,Washington Capitals,2.0,18573.0,2:24,2023
2023-01-18,Colorado Avalanche,4.0,Calgary Flames,1.0,17768.0,2:23,2023
2023-01-18,Boston Bruins,4.0,New York Islanders,1.0,17255.0,2:22,2023
2023-01-18,Pittsburgh Penguins,4.0,Ottawa Senators,5.0,17106.0,2:29,2023
2023-01-18,Dallas Stars,3.0,San Jose Sharks,5.0,12315.0,2:25,2023
2023-01-18,Tampa Bay Lightning,5.0,Vancouver Canucks,2.0,18792.0,2:25,2023
2023-01-19,Washington Capitals,4.0,Arizona Coyotes,0.0,4600.0,2:26,2023
2023-01-19,New York Islanders,2.0,Buffalo Sabres,3.0,19070.0,2:26,2023
2023-01-19,Minnesota Wild,2.0,Carolina Hurricanes,5.0,18013.0,2:33,2023
2023-01-19,Anaheim Ducks,5.0,Columbus Blue Jackets,3.0,16017.0,2:25,2023
2023-01-19,Tampa Bay Lightning,3.0,Edmonton Oilers,5.0,17742.0,2:36,2023
2023-01-19,Dallas Stars,4.0,Los Angeles Kings,0.0,18230.0,2:25,2023
2023-01-19,Florida Panthers,6.0,Montréal Canadiens,2.0,21105.0,2:36,2023
2023-01-19,Boston Bruins,3.0,New York Rangers,1.0,18006.0,2:25,2023
2023-01-19,Chicago Blackhawks,4.0,Philadelphia Flyers,1.0,16460.0,2:28,2023
2023-01-19,New Jersey Devils,3.0,Seattle Kraken,4.0,17151.0,2:34,2023
2023-01-19,Nashville Predators,2.0,St Louis Blues,5.0,18096.0,2:20,2023
2023-01-19,Winnipeg Jets,1.0,Toronto Maple Leafs,4.0,18644.0,2:23,2023
2023-01-19,Detroit Red Wings,3.0,Vegas Golden Knights,2.0,17911.0,2:27,2023
2023-01-20,Ottawa Senators,1.0,Pittsburgh Penguins,4.0,18237.0,2:29,2023
2023-01-20,Colorado Avalanche,4.0,Vancouver Canucks,1.0,18813.0,2:24,2023
2023-01-21,Anaheim Ducks,3.0,Buffalo Sabres,6.0,19070.0,2:22,2023
2023-01-21,San Jose Sharks,3.0,Columbus Blue Jackets,5.0,18807.0,2:22,2023
2023-01-21,Tampa Bay Lightning,3.0,Calgary Flames,6.0,18831.0,2:33,2023
2023-01-21,Arizona Coyotes,0.0,Dallas Stars,4.0,18532.0,2:18,2023
2023-01-21,Philadelphia Flyers,2.0,Detroit Red Wings,1.0,19515.0,2:31,2023
2023-01-21,Minnesota Wild,3.0,Florida Panthers,5.0,16759.0,2:31,2023
2023-01-21,Toronto Maple Leafs,2.0,Montréal Canadiens,3.0,21105.0,2:27,2023
2023-01-21,Los Angeles Kings,3.0,Nashville Predators,5.0,17654.0,2:28,2023
2023-01-21,Carolina Hurricanes,5.0,New York Islanders,2.0,17255.0,2:28,2023
2023-01-21,Winnipeg Jets,5.0,Ottawa Senators,1.0,19042.0,2:24,2023
2023-01-21,Colorado Avalanche,2.0,Seattle Kraken,1.0,17151.0,2:32,2023
2023-01-21,Chicago Blackhawks,5.0,St Louis Blues,3.0,18096.0,2:24,2023
2023-01-21,Edmonton Oilers,4.0,Vancouver Canucks,2.0,18977.0,2:27,2023
2023-01-21,Washington Capitals,2.0,Vegas Golden Knights,6.0,18251.0,2:23,2023
2023-01-22,Vegas Golden Knights,1.0,Arizona Coyotes,4.0,4600.0,2:29,2023
2023-01-22,San Jose Sharks,0.0,Boston Bruins,4.0,17850.0,2:31,2023
2023-01-22,Los Angeles Kings,2.0,Chicago Blackhawks,1.0,19236.0,2:16,2023
2023-01-22,Pittsburgh Penguins,1.0,New Jersey Devils,2.0,16514.0,2:25,2023
2023-01-22,Winnipeg Jets,5.0,Philadelphia Flyers,3.0,15441.0,2:25,2023
2023-01-23,Columbus Blue Jackets,3.0,Calgary Flames,4.0,17697.0,2:39,2023
2023-01-23,Buffalo Sabres,3.0,Dallas Stars,2.0,18134.0,2:24,2023
2023-01-23,Florida Panthers,2.0,New York Rangers,6.0,17121.0,2:34,2023
2023-01-23,New York Islanders,2.0,Toronto Maple Leafs,5.0,18514.0,2:23,2023
2023-01-24,Anaheim Ducks,5.0,Arizona Coyotes,2.0,4600.0,2:30,2023
2023-01-24,Washington Capitals,2.0,Colorado Avalanche,3.0,18132.0,2:26,2023
2023-01-24,San Jose Sharks,2.0,Detroit Red Wings,3.0,19515.0,2:30,2023
2023-01-24,Boston Bruins,4.0,Montréal Canadiens,2.0,21105.0,2:34,2023
2023-01-24,Vegas Golden Knights,2.0,New Jersey Devils,3.0,16086.0,2:35,2023
2023-01-24,Winnipeg Jets,1.0,Nashville Predators,2.0,17159.0,2:23,2023
2023-01-24,Los Angeles Kings,4.0,Philadelphia Flyers,3.0,15602.0,2:33,2023
2023-01-24,Florida Panthers,6.0,Pittsburgh Penguins,7.0,17159.0,2:33,2023
2023-01-24,Buffalo Sabres,5.0,St Louis Blues,3.0,18096.0,2:23,2023
2023-01-24,Minnesota Wild,2.0,Tampa Bay Lightning,4.0,19092.0,2:31,2023
2023-01-24,Chicago Blackhawks,2.0,Vancouver Canucks,5.0,18988.0,2:21,2023
2023-01-25,Carolina Hurricanes,3.0,Dallas Stars,2.0,18237.0,2:29,2023
2023-01-25,Columbus Blue Jackets,3.0,Edmonton Oilers,2.0,16986.0,2:24,2023
2023-01-25,New York Islanders,1.0,Ottawa Senators,2.0,13980.0,2:24,2023
2023-01-25,Vancouver Canucks,1.0,Seattle Kraken,6.0,17151.0,2:25,2023
2023-01-25,New York Rangers,2.0,Toronto Maple Leafs,3.0,18114.0,2:24,2023
2023-01-26,St Louis Blues,0.0,Arizona Coyotes,5.0,4600.0,2:24,2023
2023-01-26,Chicago Blackhawks,5.0,Calgary Flames,1.0,17659.0,2:21,2023
2023-01-26,Anaheim Ducks,5.0,Colorado Avalanche,3.0,18124.0,2:30,2023
2023-01-26,Philadelphia Flyers,2.0,Minnesota Wild,3.0,19177.0,2:40,2023
2023-01-26,Detroit Red Wings,4.0,Montréal Canadiens,3.0,21105.0,2:35,2023
2023-01-26,New Jersey Devils,4.0,Nashville Predators,6.0,17164.0,2:31,2023
2023-01-26,Boston Bruins,2.0,Tampa Bay Lightning,3.0,19092.0,2:40,2023
2023-01-26,Buffalo Sabres,3.0,Winnipeg Jets,2.0,13589.0,2:23,2023
2023-01-26,Pittsburgh Penguins,2.0,Washington Capitals,3.0,18573.0,2:42,2023
2023-01-27,San Jose Sharks,4.0,Carolina Hurricanes,5.0,18780.0,2:30,2023
2023-01-27,New Jersey Devils,3.0,Dallas Stars,2.0,18532.0,2:29,2023
2023-01-27,Los Angeles Kings,4.0,Florida Panthers,3.0,15322.0,2:30,2023
2023-01-27,Detroit Red Wings,0.0,New York Islanders,2.0,17255.0,2:23,2023
2023-01-27,Vegas Golden Knights,1.0,New York Rangers,4.0,18006.0,2:25,2023
2023-01-27,Calgary Flames,5.0,Seattle Kraken,2.0,17151.0,2:32,2023
2023-01-27,Ottawa Senators,6.0,Toronto Maple Leafs,2.0,18727.0,2:27,2023
2023-01-27,Columbus Blue Jackets,2.0,Vancouver Canucks,5.0,18700.0,2:24,2023
2023-01-28,Arizona Coyotes,1.0,Anaheim Ducks,2.0,16126.0,2:39,2023
2023-01-28,St Louis Blues,2.0,Colorado Avalanche,4.0,18137.0,2:28,2023
2023-01-28,Chicago Blackhawks,3.0,Edmonton Oilers,7.0,18347.0,2:33,2023
2023-01-28,Boston Bruins,3.0,Florida Panthers,4.0,18058.0,2:41,2023
2023-01-28,Buffalo Sabres,2.0,Minnesota Wild,3.0,19212.0,2:36,2023
2023-01-28,Vegas Golden Knights,1.0,New York Islanders,2.0,17255.0,2:32,2023
2023-01-28,Montréal Canadiens,0.0,Ottawa Senators,5.0,20034.0,2:20,2023
2023-01-28,San Jose Sharks,6.0,Pittsburgh Penguins,4.0,18417.0,2:28,2023
2023-01-28,Columbus Blue Jackets,1.0,Seattle Kraken,3.0,17151.0,2:30,2023
2023-01-28,Los Angeles Kings,2.0,Tampa Bay Lightning,5.0,19092.0,2:29,2023
2023-01-28,Philadelphia Flyers,4.0,Winnipeg Jets,0.0,14476.0,2:28,2023
2023-01-29,Boston Bruins,1.0,Carolina Hurricanes,4.0,18959.0,2:31,2023
2023-01-29,Washington Capitals,1.0,Toronto Maple Leafs,5.0,18593.0,2:19,2023
2023-01-30,St Louis Blues,2.0,Winnipeg Jets,4.0,13756.0,2:30,2023
2023-01-31,Los Angeles Kings,4.0,Carolina Hurricanes,5.0,18443.0,2:35,2023
2023-01-31,Washington Capitals,4.0,Columbus Blue Jackets,3.0,17879.0,2:36,2023
2023-01-31,Ottawa Senators,5.0,Montréal Canadiens,4.0,21105.0,2:30,2023
2023-02-01,Carolina Hurricanes,5.0,Buffalo Sabres,1.0,14166.0,2:20,2023
2023-02-01,Boston Bruins,5.0,Toronto Maple Leafs,2.0,18973.0,2:29,2023
2023-02-06,Minnesota Wild,2.0,Arizona Coyotes,3.0,4600.0,2:26,2023
2023-02-06,Anaheim Ducks,2.0,Dallas Stars,3.0,18145.0,2:41,2023
2023-02-06,Tampa Bay Lightning,1.0,Florida Panthers,7.0,15882.0,2:31,2023
2023-02-06,Vancouver Canucks,4.0,New Jersey Devils,5.0,14630.0,2:32,2023
2023-02-06,Calgary Flames,4.0,New York Rangers,5.0,17173.0,2:42,2023
2023-02-06,New York Islanders,2.0,Philadelphia Flyers,1.0,18695.0,2:18,2023
2023-02-07,Anaheim Ducks,3.0,Chicago Blackhawks,2.0,18292.0,2:21,2023
2023-02-07,Edmonton Oilers,5.0,Detroit Red Wings,2.0,19515.0,2:35,2023
2023-02-07,Vegas Golden Knights,5.0,Nashville Predators,1.0,17159.0,2:22,2023
2023-02-07,Seattle Kraken,0.0,New York Islanders,4.0,17255.0,2:21,2023
2023-02-07,Colorado Avalanche,1.0,Pittsburgh Penguins,2.0,18096.0,2:35,2023
2023-02-07,San Jose Sharks,4.0,Tampa Bay Lightning,3.0,19092.0,2:39,2023
2023-02-08,Minnesota Wild,1.0,Dallas Stars,4.0,18274.0,2:25,2023
2023-02-08,Vancouver Canucks,3.0,New York Rangers,4.0,18006.0,2:24,2023
2023-02-09,Calgary Flames,1.0,Detroit Red Wings,2.0,19515.0,2:20,2023
2023-02-09,San Jose Sharks,1.0,Florida Panthers,4.0,15183.0,2:32,2023
2023-02-09,Vegas Golden Knights,5.0,Minnesota Wild,1.0,18797.0,2:34,2023
2023-02-09,Seattle Kraken,1.0,New Jersey Devils,3.0,15697.0,2:25,2023
2023-02-09,Vancouver Canucks,6.0,New York Islanders,5.0,17255.0,2:25,2023
2023-02-09,Edmonton Oilers,1.0,Philadelphia Flyers,2.0,18851.0,2:33,2023
2023-02-09,Colorado Avalanche,0.0,Tampa Bay Lightning,5.0,19092.0,2:38,2023
2023-02-10,Pittsburgh Penguins,6.0,Anaheim Ducks,3.0,15026.0,2:30,2023
2023-02-10,Toronto Maple Leafs,3.0,Columbus Blue Jackets,0.0,18860.0,2:21,2023
2023-02-10,Arizona Coyotes,3.0,Chicago Blackhawks,4.0,19007.0,2:25,2023
2023-02-10,Seattle Kraken,3.0,New York Rangers,6.0,18006.0,2:32,2023
2023-02-11,Washington Capitals,2.0,Boston Bruins,1.0,17850.0,2:35,2023
2023-02-11,Calgary Flames,7.0,Buffalo Sabres,2.0,18356.0,2:25,2023
2023-02-11,New York Rangers,6.0,Carolina Hurricanes,2.0,18808.0,2:25,2023
2023-02-11,Tampa Bay Lightning,3.0,Dallas Stars,1.0,18532.0,2:21,2023
2023-02-11,Vancouver Canucks,2.0,Detroit Red Wings,5.0,19515.0,2:24,2023
2023-02-11,Colorado Avalanche,5.0,Florida Panthers,3.0,17472.0,2:36,2023
2023-02-11,Pittsburgh Penguins,0.0,Los Angeles Kings,6.0,18230.0,2:22,2023
2023-02-11,New Jersey Devils,2.0,Minnesota Wild,3.0,19065.0,2:40,2023
2023-02-11,New York Islanders,3.0,Montréal Canadiens,4.0,21105.0,2:27,2023
2023-02-11,Edmonton Oilers,6.0,Ottawa Senators,3.0,20041.0,2:36,2023
2023-02-11,Nashville Predators,2.0,Philadelphia Flyers,1.0,19412.0,2:28,2023
2023-02-11,Arizona Coyotes,5.0,St Louis Blues,6.0,18096.0,2:34,2023
2023-02-11,Columbus Blue Jackets,4.0,Toronto Maple Leafs,3.0,18893.0,2:28,2023
2023-02-11,Chicago Blackhawks,1.0,Winnipeg Jets,4.0,14440.0,2:26,2023
2023-02-12,Edmonton Oilers,2.0,Montréal Canadiens,6.0,21105.0,2:27,2023
2023-02-12,Seattle Kraken,4.0,Philadelphia Flyers,3.0,18129.0,2:19,2023
2023-02-12,Anaheim Ducks,2.0,Vegas Golden Knights,7.0,17504.0,2:21,2023
2023-02-12,San Jose Sharks,4.0,Washington Capitals,1.0,18573.0,2:21,2023
2023-02-13,Buffalo Sabres,2.0,Los Angeles Kings,5.0,17025.0,2:26,2023
2023-02-13,Florida Panthers,2.0,Minnesota Wild,1.0,17453.0,2:44,2023
2023-02-13,Arizona Coyotes,4.0,Nashville Predators,2.0,17159.0,2:22,2023
2023-02-13,Calgary Flames,3.0,Ottawa Senators,4.0,15024.0,2:29,2023
2023-02-13,Detroit Red Wings,6.0,Vancouver Canucks,1.0,18465.0,2:21,2023
2023-02-14,New Jersey Devils,3.0,Columbus Blue Jackets,2.0,15840.0,2:20,2023
2023-02-14,Tampa Bay Lightning,4.0,Colorado Avalanche,3.0,18072.0,2:37,2023
2023-02-14,Boston Bruins,3.0,Dallas Stars,2.0,18532.0,2:38,2023
2023-02-14,Chicago Blackhawks,0.0,Montréal Canadiens,4.0,21105.0,2:23,2023
2023-02-14,Ottawa Senators,3.0,New York Islanders,2.0,15134.0,2:37,2023
2023-02-14,Pittsburgh Penguins,3.0,San Jose Sharks,1.0,13534.0,2:12,2023
2023-02-14,Florida Panthers,2.0,St Louis Blues,6.0,18096.0,2:23,2023
2023-02-14,Seattle Kraken,2.0,Winnipeg Jets,3.0,14237.0,2:36,2023
2023-02-14,Carolina Hurricanes,3.0,Washington Capitals,2.0,18573.0,2:36,2023
2023-02-15,Buffalo Sabres,7.0,Anaheim Ducks,3.0,15165.0,2:27,2023
2023-02-15,Tampa Bay Lightning,0.0,Arizona Coyotes,1.0,4600.0,2:34,2023
2023-02-15,Detroit Red Wings,5.0,Edmonton Oilers,4.0,17627.0,2:44,2023
2023-02-15,Colorado Avalanche,3.0,Minnesota Wild,2.0,17965.0,2:26,2023
2023-02-15,Chicago Blackhawks,2.0,Toronto Maple Leafs,5.0,18882.0,2:21,2023
2023-02-15,New York Rangers,6.0,Vancouver Canucks,4.0,18404.0,2:25,2023
2023-02-16,Montréal Canadiens,2.0,Carolina Hurricanes,6.0,18680.0,2:29,2023
2023-02-16,Winnipeg Jets,1.0,Columbus Blue Jackets,3.0,16032.0,2:26,2023
2023-02-16,Detroit Red Wings,5.0,Calgary Flames,2.0,17713.0,2:25,2023
2023-02-16,Boston Bruins,5.0,Nashville Predators,0.0,17159.0,2:27,2023
2023-02-16,Philadelphia Flyers,2.0,Seattle Kraken,6.0,17151.0,2:26,2023
2023-02-16,New Jersey Devils,2.0,St Louis Blues,4.0,18096.0,2:24,2023
2023-02-16,San Jose Sharks,1.0,Vegas Golden Knights,2.0,17544.0,2:29,2023
2023-02-16,Florida Panthers,6.0,Washington Capitals,3.0,18573.0,2:27,2023
2023-02-17,Los Angeles Kings,6.0,Anaheim Ducks,3.0,17272.0,2:33,2023
2023-02-17,New York Rangers,5.0,Edmonton Oilers,4.0,18347.0,2:43,2023
2023-02-17,Dallas Stars,1.0,Minnesota Wild,2.0,19239.0,2:40,2023
2023-02-17,Pittsburgh Penguins,4.0,New York Islanders,5.0,17255.0,2:30,2023
2023-02-17,Chicago Blackhawks,4.0,Ottawa Senators,3.0,19125.0,2:30,2023
2023-02-18,New York Islanders,2.0,Boston Bruins,6.0,17850.0,2:18,2023
2023-02-18,Washington Capitals,1.0,Carolina Hurricanes,4.0,56961.0,2:49,2023
2023-02-18,New York Rangers,2.0,Calgary Flames,3.0,19206.0,2:24,2023
2023-02-18,Columbus Blue Jackets,4.0,Dallas Stars,1.0,18532.0,2:25,2023
2023-02-18,Arizona Coyotes,5.0,Los Angeles Kings,6.0,18230.0,2:39,2023
2023-02-18,Florida Panthers,3.0,Nashville Predators,7.0,17823.0,2:34,2023
2023-02-18,New Jersey Devils,5.0,Pittsburgh Penguins,2.0,18427.0,2:26,2023
2023-02-18,Detroit Red Wings,2.0,Seattle Kraken,4.0,17151.0,2:30,2023
2023-02-18,Buffalo Sabres,4.0,San Jose Sharks,2.0,17562.0,2:31,2023
2023-02-18,Colorado Avalanche,4.0,St Louis Blues,1.0,18096.0,2:23,2023
2023-02-18,Montréal Canadiens,1.0,Toronto Maple Leafs,5.0,19535.0,2:24,2023
2023-02-18,Philadelphia Flyers,2.0,Vancouver Canucks,6.0,18799.0,2:32,2023
2023-02-18,Tampa Bay Lightning,4.0,Vegas Golden Knights,5.0,18317.0,2:32,2023
2023-02-19,Columbus Blue Jackets,2.0,Arizona Coyotes,3.0,4600.0,2:32,2023
2023-02-19,Toronto Maple Leafs,3.0,Chicago Blackhawks,5.0,20979.0,2:25,2023
2023-02-19,Edmonton Oilers,5.0,Colorado Avalanche,6.0,18134.0,2:44,2023
2023-02-19,Nashville Predators,3.0,Minnesota Wild,4.0,19255.0,2:24,2023
2023-02-19,Winnipeg Jets,2.0,New Jersey Devils,4.0,16514.0,2:25,2023
2023-02-19,St Louis Blues,2.0,Ottawa Senators,7.0,18871.0,2:34,2023
2023-02-20,Ottawa Senators,1.0,Boston Bruins,3.0,17850.0,2:33,2023
2023-02-20,Philadelphia Flyers,4.0,Calgary Flames,3.0,19036.0,2:39,2023
2023-02-20,Anaheim Ducks,3.0,Florida Panthers,4.0,16525.0,2:36,2023
2023-02-20,Winnipeg Jets,4.0,New York Rangers,1.0,18006.0,2:29,2023
2023-02-20,New York Islanders,4.0,Pittsburgh Penguins,2.0,18094.0,2:28,2023
2023-02-20,Seattle Kraken,0.0,San Jose Sharks,4.0,13445.0,2:19,2023
2023-02-21,Toronto Maple Leafs,6.0,Buffalo Sabres,3.0,18641.0,2:24,2023
2023-02-21,St Louis Blues,1.0,Carolina Hurricanes,4.0,18142.0,2:25,2023
